#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D361
#Date Time: 2023-05-05 14:17:05.468
#Sample rate: 1600Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 100 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 1.8 V
#Offset: 0 V
#Symmetry: 10 %
#Phase: 90 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 1.8 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 180 °

Time (s),Channel 1 (V),Channel 2 (V)
3.176342995169081,-0.003259573077211285,0.000947629365240223
3.176967995169082,-0.002922598565950421,0.0009476293652403759
3.177592995169082,-0.004944445633515605,-0.001742041729893521
3.178217995169081,-0.004944445633515605,-0.002414459503676689
3.178842995169082,-0.004270496610993877,-0.001069623956110047
3.179467995169082,-0.004270496610993877,-0.001069623956110047
3.180092995169082,-0.003933522099733014,-0.0007334150692183095
3.180717995169082,-0.005955369167297277,-0.00375929505124272
3.181342995169082,-0.003933522099733014,-0.001069623956110047
3.181967995169082,-0.001911675032167829,0.002292464912807324
3.182592995169082,-0.005618394656037792,-0.003759295051244402
3.183217995169081,-0.006629318189819464,-0.004767921711918695
3.183842995169082,-0.004270496610993877,-0.001405832843001784
3.184467995169082,-0.004607471122254435,-0.001405832843001325
3.185092995169081,-0.00393352209973332,-0.0003972061823270311
3.185717995169082,-0.004270496610993877,-0.0007334150692183095
3.186342995169082,-0.003933522099733014,0.0002752115914569017
3.186967995169081,-0.002922598565950881,0.001956256025914823
3.187592995169082,-0.003259573077211285,0.001283838252132113
3.188217995169082,-0.003259573077211285,0.001283838252132113
3.188842995169082,-0.003259573077211285,0.001283838252132113
3.189467995169082,-0.002585624054689711,0.002292464912807018
3.190092995169082,-0.002922598565950421,0.00162004713902385
3.190717995169082,-0.0009007514983852378,0.00498213600794122
3.191342995169082,0.003816891659264406,0.01237873151955531
3.191967995169081,-0.001574700520904513,0.003301091573486663
3.192592995169082,-0.003596547588472149,0.0006114204783486388
3.193217995169082,-0.003259573077211285,0.0009476293652403759
3.193842995169081,-0.003933522099732707,-0.000397206182325961
3.194467995169082,-0.004607471122254741,-0.001742041729893521
3.195092995169082,-0.004607471122254741,-0.002078250616785258
3.195717995169082,-0.004607471122254741,-0.001405832843001784
3.196342995169082,-0.003933522099733014,-0.0007334150692183095
3.196967995169082,-0.003933522099733014,-0.0007334150692183095
3.197592995169082,-0.007640241723602516,-0.00644896614637784
3.198217995169082,-0.001574700520907119,0.002628673799698908
3.198842995169081,-0.001911675032167676,0.002292464912807477
3.199467995169082,-0.007303267212341653,-0.00644896614637784
3.200092995169082,-0.005281420144776163,-0.002414459503676689
3.200717995169081,-0.004607471122255047,-0.001742041729893827
3.201342995169082,-0.004270496610993877,-0.001069623956110047
3.201967995169082,-0.004270496610993877,-0.0007334150692183095
3.202592995169081,-0.003596547588472456,0.0002752115914564431
3.203217995169082,-0.003259573077211285,0.00162004713902385
3.203842995169082,-0.003259573077211285,0.001283838252132113
3.204467995169082,-0.003259573077211285,0.001283838252132113
3.205092995169082,-0.003259573077211285,0.001283838252132266
3.205717995169082,-0.003259573077211285,0.00162004713902385
3.206342995169082,-0.002585624054689557,0.002292464912807324
3.206967995169082,-0.002585624054687259,0.00195625602591941
3.207592995169081,0.002468993614221103,0.01036147819820519
3.208217995169082,0.001795044591701674,0.009016642650642066
3.208842995169082,-0.003933522099733014,-0.0003972061823265725
3.209467995169081,-0.003259573077211592,0.0006114204783481802
3.210092995169082,-0.002922598565950421,0.0009476293652403759
3.210717995169082,-0.004270496610993877,-0.0007334150692183095
3.211342995169082,-0.005281420144776469,-0.002414459503676995
3.211967995169082,-0.004270496610994031,-0.001405832843001784
3.212592995169082,-0.004607471122254741,-0.001405832843001784
3.213217995169082,-0.003933522099733014,-0.0007334150692183095
3.213842995169082,-0.004270496610994797,-0.001742041729894744
3.214467995169081,-0.006292343678558141,-0.004431712825026194
3.215092995169082,-0.001574700520906966,0.002628673799699061
3.215717995169082,-0.003259573077213584,-6.099729543835184e-05
3.216342995169081,-0.008314190746121946,-0.007793801693941272
3.216967995169082,-0.004270496610993877,-0.001069623956110047
3.217592995169082,-0.004607471122254741,-0.001742041729893521
3.218217995169081,-0.004270496610994031,-0.0007334150692187682
3.218842995169082,-0.003596547588472149,0.0002752115914569017
3.219467995169082,-0.005281420144776469,-0.002414459503676995
3.220092995169082,-0.003933522099733014,0.0002752115914569017
3.220717995169082,-0.004607471122254281,-0.001069623956109282
3.221342995169082,-0.003596547588472149,0.0006114204783486388
3.221967995169082,-0.003259573077211285,0.0009476293652403759
3.222592995169082,-0.007303267212338741,-0.00476792171191472
3.223217995169081,-0.0009007514983881493,0.004982136007936787
3.223842995169082,-0.0009007514983852378,0.004309718234157747
3.224467995169082,0.005501764215571176,0.0147321937278016
3.225092995169081,0.001795044591703359,0.009016642650644665
3.225717995169082,-0.003259573077211285,0.0006114204783486388
3.226342995169082,-0.003259573077211285,0.0009476293652403759
3.226967995169082,-0.003596547588472149,0.0002752115914569017
3.227592995169082,-0.004270496610994184,-0.001405832843002242
3.228217995169082,-0.004944445633515605,-0.002414459503676995
3.228842995169082,-0.004270496610993877,-0.001069623956110047
3.229467995169082,-0.004270496610993724,-0.001069623956109894
3.230092995169081,-0.003933522099733167,-0.0007334150692184624
3.230717995169082,-0.005618394656037333,-0.003423086164352206
3.231342995169082,-0.004270496610992804,-0.001405832843000102
3.231967995169081,-0.001911675032168902,0.002292464912805642
3.232592995169082,-0.005281420144776469,-0.003086877277460469
3.233217995169082,-0.006629318189819924,-0.004767921711919154
3.233842995169081,-0.004270496610994949,-0.001069623956111728
3.234467995169082,-0.004270496610993877,-0.001069623956110047
3.235092995169082,-0.003933522099733014,-6.099729543483537e-05
3.235717995169082,-0.003259573077211285,0.0006114204783486388
3.236342995169082,-0.005955369167297123,-0.00275066839056705
3.236967995169082,-0.003596547588472149,0.0009476293652403759
3.237592995169082,-0.004270496610993877,-0.0007334150692183095
3.238217995169082,-0.003259573077211898,0.0009476293652396114
3.238842995169081,-0.004607471122254128,-0.0007334150692175452
3.239467995169082,-0.005618394656037333,-0.002078250616785258
3.240092995169082,-0.0009007514983852378,0.004645927121049484
3.240717995169081,-0.0002268024758638165,0.005654553781724236
3.241342995169082,0.007186636771875496,0.01742186482293549
3.241967995169082,-0.001237726009646102,0.003973509347266009
3.242592995169082,-0.002922598565950421,0.0009476293652403759
3.243217995169082,-0.002922598565950574,0.0009476293652403759
3.243842995169082,-0.003259573077211285,0.0009476293652403759
3.244467995169082,-0.004270496610993877,-0.001405832843001784
3.245092995169082,-0.005281420144776009,-0.002750668390567968
3.245717995169081,-0.004270496610994337,-0.001069623956110811
3.246342995169082,-0.003933522099733014,-0.0007334150692183095
3.246967995169082,-0.003933522099734546,-0.0003972061823291716
3.247592995169081,-0.00730326721234012,-0.006112757259483502
3.248217995169082,-0.001574700520906966,0.002628673799699061
3.248842995169082,-0.001911675032167829,0.002292464912807324
3.249467995169081,-0.0073032672123392,-0.006112757259482281
3.250092995169082,-0.005281420144776469,-0.002414459503676995
3.250717995169082,-0.004944445633515605,-0.001742041729893521
3.251342995169082,-0.004270496610993877,-0.0007334150692183095
3.251967995169082,-0.003596547588471996,0.0002752115914572075
3.252592995169082,-0.003259573077211285,0.0009476293652403759
3.253217995169082,-0.003596547588472149,0.001283838252132113
3.253842995169082,-0.004607471122254741,-0.0007334150692183095
3.254467995169081,-0.004607471122254741,-0.0007334150692183095
3.255092995169082,-0.003596547588472149,0.0009476293652403759
3.255717995169082,-0.006629318189819924,-0.003423086164352206
3.256342995169081,-0.00393352209973424,0.0002752115914552199
3.256967995169082,-0.0009007514983852378,0.004645927121049484
3.257592995169082,0.002132019102962538,0.01002526931131728
3.258217995169082,0.005501764215571176,0.0147321937278016
3.258842995169082,-0.002922598565950574,0.00128383825213196
3.259467995169082,-0.003259573077211285,0.0009476293652403759
3.260092995169082,-0.003259573077211285,0.0009476293652403759
3.260717995169082,-0.003259573077211438,0.0006114204783483331
3.261342995169081,-0.003596547588471996,-6.099729543452962e-05
3.261967995169082,-0.003933522099733014,-0.0007334150692183095
3.262592995169082,-0.003596547588472149,-6.099729543498826e-05
3.263217995169081,-0.003596547588472149,-0.0003972061823264196
3.263842995169082,-0.003596547588472149,-0.0003972061823265725
3.264467995169082,-0.003933522099733014,-0.001069623956110047
3.265092995169081,-0.003933522099733014,-0.0007334150692184624
3.265717995169082,-0.004607471122254741,-0.001742041729893521
3.266342995169082,-0.0096620887911677,-0.00981105501529521
3.266967995169082,-0.004270496610993877,-0.0007334150692183095
3.267592995169082,-0.004944445633515299,-0.001742041729893062
3.268217995169082,-0.004270496610993877,-0.0007334150692183095
3.268842995169082,-0.004270496610993877,-0.0007334150692183095
3.269467995169082,-0.004607471122254588,-0.001069623956109282
3.270092995169081,-0.004270496610994031,0.0006114204783478744
3.270717995169082,-0.004607471122254741,-0.0007334150692183095
3.271342995169082,-0.003933522099733014,0.0006114204783486388
3.271967995169081,-0.003259573077211592,0.000947629365240223
3.272592995169082,-0.007303267212341653,-0.004767921711919154
3.273217995169082,-0.0009007514983852378,0.00498213600794122
3.273842995169082,-0.0009007514983852378,0.004645927121049484
3.274467995169082,0.004827815193048376,0.01405977595401629
3.275092995169082,0.002468993614223401,0.01002526931131728
3.275717995169082,-0.003596547588472149,0.0009476293652403759
3.276342995169082,-0.003259573077211285,0.000947629365240223
3.276967995169081,-0.003259573077211285,0.0006114204783487917
3.277592995169082,-0.004270496610993877,-0.001069623956110047
3.278217995169082,-0.004944445633515145,-0.00241445950367623
3.278842995169081,-0.003933522099733473,-0.0007334150692190739
3.279467995169082,-0.003596547588472149,-6.099729543483537e-05
3.280092995169082,-0.003596547588472149,-0.0003972061823265725
3.280717995169081,-0.00393352209973286,-0.0003972061823265725
3.281342995169082,-0.004270496610993877,-0.001405832843001784
3.281967995169082,-0.004607471122254741,-0.001405832843001784
3.282592995169082,-0.005281420144776469,-0.002750668390568732
3.283217995169082,-0.006966292701079562,-0.005440339485700488
3.283842995169082,-0.004270496610993877,-0.0007334150692183095
3.284467995169082,-0.004607471122254741,-0.001405832843001784
3.285092995169082,-0.00393352209973286,-0.0003972061823261138
3.285717995169081,-0.003596547588472302,0.0006114204783481802
3.286342995169082,-0.005955369167298196,-0.002750668390568732
3.286967995169082,-0.003933522099733014,0.0006114204783486388
3.287592995169081,-0.004607471122254435,-0.000733415069217698
3.288217995169082,-0.003596547588472149,0.0009476293652403759
3.288842995169082,-0.004270496610993877,-0.0003972061823265725
3.289467995169082,-0.005955369167298196,-0.002414459503676995
3.290092995169082,-0.0009007514983850846,0.004645927121049943
3.290717995169082,-0.0005637769871243739,0.005654553781724695
3.291342995169082,0.007186636771875496,0.01775807370982723
3.291967995169082,-0.001237726009647021,0.00397350934726448
3.292592995169081,-0.003259573077210366,0.0006114204783501677
3.293217995169082,-0.003259573077211285,0.0009476293652403759
3.293842995169082,-0.00393352209973286,-6.099729543468247e-05
3.294467995169081,-0.003596547588472302,0.0002752115914567488
3.295092995169082,-0.003933522099733014,-0.0007334150692183095
3.295717995169082,-0.003596547588472149,-0.0003972061823265725
3.296342995169081,-0.003596547588472149,-0.0003972061823265725
3.296967995169082,-0.003596547588472149,-0.0003972061823265725
3.297592995169082,-0.003933522099733014,-0.0007334150692183095
3.298217995169082,-0.004270496610993877,-0.001069623956110047
3.298842995169082,-0.003933522099735006,-0.0007334150692215202
3.299467995169082,-0.008314190746124245,-0.007793801693944788
3.300092995169082,-0.005618394656037333,-0.003086877277460469
3.300717995169082,-0.004944445633515451,-0.002078250616784799
3.301342995169081,-0.004607471122254895,-0.001069623956110505
3.301967995169082,-0.003596547588472149,0.0002752115914569017
3.302592995169082,-0.003596547588472149,0.0006114204783486388
3.303217995169081,-0.004270496610993571,-6.099729543452962e-05
3.303842995169082,-0.004607471122254741,-0.0007334150692183095
3.304467995169082,-0.004607471122254741,-0.0007334150692183095
3.305092995169082,-0.003596547588472149,0.0009476293652403759
3.305717995169082,-0.005955369167297431,-0.00308687727745894
3.306342995169082,-0.004270496610993877,0.0002752115914569017
3.306967995169082,-0.001237726009646102,0.004309718234157747
3.307592995169082,0.00213201910296407,0.01002526931131942
3.308217995169081,0.005501764215569645,0.01473219372779946
3.308842995169082,-0.002922598565950421,0.001283838252132113
3.309467995169082,-0.003259573077211132,0.0009476293652405288
3.310092995169081,-0.002922598565950574,0.00128383825213196
3.310717995169082,-0.004270496610993877,-0.0007334150692183095
3.311342995169082,-0.004270496610993877,-0.001069623956110047
3.311967995169081,-0.003596547588472456,-0.0007334150692184624
3.312592995169082,-0.003596547588472149,-6.099729543483537e-05
3.313217995169082,-0.003596547588472149,-6.099729543483537e-05
3.313842995169082,-0.003596547588472149,-6.099729543483537e-05
3.314467995169082,-0.003933522099733014,-0.001069623956109894
3.315092995169082,-0.003933522099733014,-0.0007334150692183095
3.315717995169082,-0.004944445633515605,-0.002078250616785258
3.316342995169082,-0.008651165257382963,-0.007793801693941577
3.316967995169081,-0.003933522099735159,-0.0007334150692215203
3.317592995169082,-0.005281420144776469,-0.002078250616785258
3.318217995169082,-0.004270496610993877,-0.0003972061823265725
3.318842995169081,-0.004607471122254588,-0.0007334150692181567
3.319467995169082,-0.004607471122254741,-0.001069623956110047
3.320092995169082,-0.004270496610993877,0.0006114204783486388
3.320717995169082,-0.004607471122254741,-0.0007334150692183095
3.321342995169082,-0.003596547588472149,0.0006114204783487917
3.321967995169082,-0.003596547588472149,0.0009476293652403759
3.322592995169082,-0.006966292701080788,-0.004431712825027417
3.323217995169082,-0.001574700520906812,0.004309718234157899
3.323842995169081,-0.001237726009646255,0.004645927121049331
3.324467995169082,0.004490840681788585,0.01372356706712639
3.325092995169082,0.003142942636742064,0.01069768708509617
3.325717995169081,-0.003596547588469085,0.0006114204783532248
3.326342995169082,-0.003259573077211285,0.001283838252132113
3.326967995169082,-0.003259573077211285,0.0009476293652403759
3.327592995169081,-0.004607471122254128,-0.001069623956109129
3.328217995169082,-0.004944445633515605,-0.002078250616785258
3.328842995169082,-0.004270496610993877,-0.001069623956110047
3.329467995169082,-0.004270496610993877,-0.001069623956110047
3.330092995169082,-0.003933522099733627,-0.0003972061823276427
3.330717995169082,-0.005281420144776469,-0.002750668390568732
3.331342995169082,-0.004607471122254741,-0.002078250616785258
3.331967995169082,-0.001574700520908498,0.002628673799696615
3.332592995169081,-0.004944445633514073,-0.002750668390566286
3.333217995169082,-0.006966292701080788,-0.005776548372594366
3.333842995169082,-0.004270496610993877,-0.0007334150692183095
3.334467995169081,-0.004607471122254588,-0.001405832843001478
3.335092995169082,-0.003596547588472149,-6.099729543483537e-05
3.335717995169082,-0.004607471122254741,-0.001069623956110047
3.336342995169082,-0.004944445633515605,-0.001405832843001784
3.336967995169082,-0.003596547588472609,0.0006114204783480272
3.337592995169082,-0.004607471122254741,-0.0007334150692183095
3.338217995169082,-0.003596547588472149,0.0009476293652403759
3.338842995169082,-0.004270496610994797,-0.0003972061823276427
3.339467995169081,-0.006292343678558141,-0.002750668390567662
3.340092995169082,-0.0009007514983852378,0.004645927121049484
3.340717995169082,-0.0005637769871208494,0.005654553781730199
3.341342995169081,0.007186636771871972,0.01775807370982173
3.341967995169082,-0.0009007514983852378,0.004645927121049484
3.342592995169082,-0.003259573077211285,0.0009476293652403759
3.343217995169081,-0.002922598565950574,0.00128383825213196
3.343842995169082,-0.003259573077211285,0.0009476293652403759
3.344467995169082,-0.003596547588472149,0.0002752115914569017
3.345092995169082,-0.003933522099733014,-0.001069623956110047
3.345717995169082,-0.003933522099733014,-0.0003972061823267253
3.346342995169082,-0.003933522099733014,-0.0007334150692183095
3.346967995169082,-0.003933522099733014,-0.0007334150692183095
3.347592995169082,-0.006629318189819311,-0.004767921711918237
3.348217995169081,-0.005281420144777082,-0.002750668390569649
3.348842995169082,-0.002248649543428694,0.002292464912807324
3.349467995169082,-0.006966292701080788,-0.005776548372594366
3.350092995169081,-0.005618394656037946,-0.002750668390570108
3.350717995169082,-0.004944445633515605,-0.001742041729893521
3.351342995169082,-0.004607471122254741,-0.001069623956110047
3.351967995169082,-0.003933522099733014,-6.099729543483537e-05
3.352592995169082,-0.003596547588471996,0.0006114204783489445
3.353217995169082,-0.003259573077211285,0.001283838252132113
3.353842995169082,-0.003596547588472149,0.0009476293652403759
3.354467995169082,-0.004270496610993724,-0.0003972061823262667
3.355092995169081,-0.003933522099733167,0.000275211591456596
3.355717995169082,-0.006629318189819924,-0.003759295051243943
3.356342995169082,-0.00528142014477463,-0.001405832842999185
3.356967995169081,-0.00123772600964794,0.004309718234155147
3.357592995169082,0.002132019102962538,0.009689060424425539
3.358217995169082,0.005501764215571176,0.01506840261469333
3.358842995169081,-0.002922598565946592,0.001620047139029966
3.359467995169082,-0.003259573077211285,0.0009476293652403759
3.360092995169082,-0.002922598565950421,0.001283838252132113
3.360717995169082,-0.003259573077211285,0.0006114204783486388
3.361342995169082,-0.00393352209973332,-0.0003972061823273369
3.361967995169082,-0.004607471122254741,-0.002078250616785258
3.362592995169082,-0.004944445633515605,-0.001742041729893521
3.363217995169082,-0.00393352209973332,-0.0007334150692187682
3.363842995169081,-0.004607471122254435,-0.001742041729893062
3.364467995169082,-0.007303267212341653,-0.005776548372594366
3.365092995169082,-0.001574700520906966,0.002628673799699061
3.365717995169081,-0.002585624054689098,0.001283838252132724
3.366342995169082,-0.008314190746124245,-0.007793801693944788
3.366967995169082,-0.004270496610993877,-0.001069623956110047
3.367592995169082,-0.004607471122254741,-0.001742041729893521
3.368217995169082,-0.00393352209973286,-0.0003972061823262667
3.368842995169082,-0.003596547588472149,0.0002752115914569017
3.369467995169082,-0.003596547588472149,0.0009476293652403759
3.370092995169082,-0.003259573077211438,0.001956256025915129
3.370717995169081,-0.003596547588471996,0.0009476293652408345
3.371342995169082,-0.003596547588472149,0.0009476293652403759
3.371967995169082,-0.003596547588474294,0.0009476293652371652
3.372592995169081,-0.008314190746122101,-0.006112757259482892
3.373217995169082,-0.003933522099733014,0.0006114204783486388
3.373842995169082,-0.001237726009646102,0.004309718234157747
3.374467995169081,0.004153866170525268,0.01338735818023052
3.375092995169082,0.003142942636745129,0.01137010485888422
3.375717995169082,-0.003596547588472149,0.0006114204783486388
3.376342995169082,-0.003259573077211285,0.0009476293652403759
3.376967995169082,-0.002922598565950574,0.001283838252131807
3.377592995169082,-0.003259573077211285,0.0006114204783486388
3.378217995169082,-0.003933522099733014,-0.0007334150692183095
3.378842995169082,-0.004607471122254741,-0.002078250616785105
3.379467995169081,-0.004607471122254741,-0.001742041729893674
3.380092995169082,-0.003933522099733014,-0.0007334150692183095
3.380717995169082,-0.005618394656037333,-0.003423086164352206
3.381342995169081,-0.005281420144776622,-0.003086877277460622
3.381967995169082,-0.001911675032167829,0.002628673799699061
3.382592995169082,-0.004944445633515605,-0.002414459503676995
3.383217995169082,-0.007303267212341653,-0.005776548372594366
3.383842995169082,-0.004270496610994031,-0.0007334150692184624
3.384467995169082,-0.004607471122254741,-0.001069623956110047
3.385092995169082,-0.003933522099733014,-6.099729543483537e-05
3.385717995169082,-0.003596547588471996,0.0006114204783487917
3.386342995169081,-0.003259573077211438,0.000947629365240223
3.386967995169082,-0.002922598565950421,0.001956256025915587
3.387592995169082,-0.003596547588471996,0.0009476293652405288
3.388217995169081,-0.003259573077211438,0.00128383825213196
3.388842995169082,-0.004607471122254741,-0.0007334150692183095
3.389467995169082,-0.008651165257385109,-0.006785175033269577
3.390092995169081,-0.001574700520910183,0.003637300460369534
3.390717995169082,-0.0005637769871243739,0.005318344894832958
3.391342995169082,0.007186636771875496,0.01775807370982723
3.391967995169082,-0.0005637769871243739,0.00498213600794122
3.392592995169082,-0.003259573077211132,0.0009476293652405288
3.393217995169082,-0.002922598565950421,0.001283838252132113
3.393842995169082,-0.003259573077211285,0.0009476293652403759
3.394467995169082,-0.003596547588472302,0.0002752115914562902
3.395092995169081,-0.00393352209973286,-0.001069623956109435
3.395717995169082,-0.003933522099733014,-0.0007334150692183095
3.396342995169082,-0.003933522099733014,-0.0007334150692183095
3.396967995169081,-0.003933522099733014,-0.0007334150692183095
3.397592995169082,-0.007977216234863381,-0.007121383920161314
3.398217995169082,-0.003596547588472149,-6.099729543483537e-05
3.398842995169082,-0.001911675032167829,0.002292464912807324
3.399467995169082,-0.006629318189819464,-0.005104130598809974
3.400092995169082,-0.005618394656037333,-0.003086877277460469
3.400717995169082,-0.004607471122254741,-0.001405832843001784
3.401342995169082,-0.004607471122254281,-0.001069623956109435
3.401967995169081,-0.003596547588472609,0.0002752115914562902
3.402592995169082,-0.003596547588472149,0.0006114204783486388
3.403217995169082,-0.003259573077211132,0.00162004713902385
3.403842995169081,-0.002922598565950574,0.00162004713902385
3.404467995169082,-0.003259573077211285,0.001283838252132113
3.405092995169082,-0.003259573077211285,0.001283838252132113
3.405717995169081,-0.003259573077211285,0.001283838252132113
3.406342995169082,-0.004944445633515605,-0.001069623956110047
3.406967995169082,-0.00629234367855906,-0.003423086164352206
3.407592995169082,0.001795044591701674,0.009352851537533803
3.408217995169082,0.005838738726828057,0.01506840261468722
3.408842995169082,-0.002922598565950421,0.00162004713902385
3.409467995169082,-0.003259573077211285,0.0009476293652403759
3.410092995169082,-0.002922598565950574,0.001283838252131807
3.410717995169081,-0.003259573077211132,0.0006114204783489445
3.411342995169082,-0.003596547588472149,-6.099729543483537e-05
3.411967995169082,-0.003933522099733014,-0.001069623956110047
3.412592995169081,-0.003596547588472302,-6.099729543529398e-05
3.413217995169082,-0.003596547588472149,-6.099729543483537e-05
3.413842995169082,-0.003933522099733014,-0.0007334150692183095
3.414467995169082,-0.004270496610993877,-0.001405832843001784
3.415092995169082,-0.007303267212339508,-0.005440339485699571
3.415717995169082,-0.002585624054689557,0.001283838252132113
3.416342995169082,-0.008651165257385109,-0.008130010580836525
3.416967995169082,-0.004607471122254895,-0.001069623956110352
3.417592995169081,-0.004944445633515451,-0.001742041729893215
3.418217995169082,-0.004270496610993877,-0.0007334150692183095
3.418842995169082,-0.003596547588472149,0.0006114204783487917
3.419467995169081,-0.003596547588472149,0.000947629365240223
3.420092995169082,-0.003259573077211285,0.001956256025915587
3.420717995169082,-0.003259573077211285,0.001283838252132113
3.421342995169081,-0.003259573077211285,0.001283838252132113
3.421967995169082,-0.003259573077211285,0.001283838252132113
3.422592995169082,-0.003259573077211285,0.001956256025915587
3.423217995169082,-0.002585624054689557,0.002292464912807324
3.423842995169082,-0.005281420144773404,-0.001742041729888628
3.424467995169082,0.00145807008044081,0.009016642650642066
3.425092995169082,0.003142942636745129,0.01103389597199249
3.425717995169082,-0.003596547588471996,0.0006114204783486388
3.426342995169081,-0.003259573077211438,0.0006114204783486388
3.426967995169082,-0.002922598565950421,0.001283838252132113
3.427592995169082,-0.003596547588472149,0.0002752115914569017
3.428217995169081,-0.00393352209973286,-0.0003972061823262667
3.428842995169082,-0.003933522099733014,-0.0007334150692183095
3.429467995169082,-0.003596547588472149,-6.099729543483537e-05
3.430092995169082,-0.003933522099733014,-0.0007334150692183095
3.430717995169082,-0.003933522099734393,-0.0007334150692206028
3.431342995169082,-0.006966292701080788,-0.005776548372594366
3.431967995169082,-0.003933522099733014,-0.0007334150692183095
3.432592995169082,-0.004944445633516831,-0.002414459503678829
3.433217995169081,-0.007640241723601291,-0.006448966146376005
3.433842995169082,-0.003933522099733014,-0.0007334150692183095
3.434467995169082,-0.004607471122254435,-0.001742041729892756
3.435092995169081,-0.00393352209973332,-6.099729543559973e-05
3.435717995169082,-0.003596547588472149,0.0002752115914569017
3.436342995169082,-0.003259573077211285,0.0009476293652403759
3.436967995169081,-0.002922598565950574,0.001956256025915129
3.437592995169082,-0.003259573077211285,0.001283838252132113
3.438217995169082,-0.003596547588472149,0.0009476293652403759
3.438842995169082,-0.003596547588472149,0.0009476293652403759
3.439467995169082,-0.008651165257382657,-0.006448966146374324
3.440092995169082,-0.003259573077211285,0.001283838252132113
3.440717995169082,-0.0009007514983852378,0.00498213600794122
3.441342995169082,0.006175713238090146,0.01641323816225554
3.441967995169081,0.0001101720354001121,0.005990762668621172
3.442592995169082,-0.003596547588472149,0.0006114204783486388
3.443217995169082,-0.003259573077211285,0.0009476293652403759
3.443842995169081,-0.002922598565950574,0.0009476293652403759
3.444467995169082,-0.003259573077211285,0.0002752115914569017
3.445092995169082,-0.003933522099733014,-0.001069623956110047
3.445717995169082,-0.003596547588472149,-0.0003972061823265725
3.446342995169082,-0.003596547588472302,-0.0003972061823267253
3.446967995169082,-0.003933522099733014,-0.0007334150692183095
3.447592995169082,-0.003933522099733014,-0.001069623956110047
3.448217995169082,-0.007977216234860775,-0.007121383920157186
3.448842995169081,-0.002248649543431298,0.001956256025911459
3.449467995169082,-0.006629318189819924,-0.005440339485702629
3.450092995169082,-0.005955369167297583,-0.003423086164351441
3.450717995169081,-0.004607471122255354,-0.001742041729894285
3.451342995169082,-0.004607471122254741,-0.001405832843001784
3.451967995169082,-0.003596547588472149,0.0002752115914569017
3.452592995169081,-0.003596547588472149,0.0006114204783484859
3.453217995169082,-0.003259573077211285,0.001283838252132113
3.453842995169082,-0.004270496610993877,-0.0003972061823265725
3.454467995169082,-0.004944445633515605,-0.001069623956110047
3.455092995169082,-0.003596547588473221,0.0006114204783471099
3.455717995169082,-0.005955369167298196,-0.002750668390568732
3.456342995169082,-0.005281420144776469,-0.001405832843001784
3.456967995169082,-0.001237726009645029,0.004309718234159581
3.457592995169081,0.001121095569178873,0.008344224876856758
3.458217995169082,0.00583873872683204,0.01540461150158507
3.458842995169082,-0.002248649543428694,0.002292464912807324
3.459467995169081,-0.003259573077210825,0.0009476293652409874
3.460092995169082,-0.002922598565950421,0.0009476293652403759
3.460717995169082,-0.003259573077211285,0.0006114204783486388
3.461342995169082,-0.005618394656037333,-0.002750668390568732
3.461967995169082,-0.004270496610993877,-0.001742041729893368
3.462592995169082,-0.004270496610993877,-0.001405832843001784
3.463217995169082,-0.003933522099733014,-0.0007334150692183095
3.463842995169082,-0.003933522099734546,-0.0007334150692206028
3.464467995169081,-0.00730326721234012,-0.005776548372592073
3.465092995169082,-0.001574700520906966,0.002964882686590798
3.465717995169082,-0.002248649543431452,0.001620047139019569
3.466342995169081,-0.008314190746121487,-0.007793801693940506
3.466967995169082,-0.004270496610993877,-0.001069623956110047
3.467592995169082,-0.004944445633515605,-0.001742041729893521
3.468217995169081,-0.004270496610994184,-0.0003972061823271839
3.468842995169082,-0.003933522099733014,0.0002752115914569017
3.469467995169082,-0.005281420144776469,-0.001742041729893521
3.470092995169082,-0.004270496610993877,-6.099729543483537e-05
3.470717995169082,-0.004270496610993724,-0.0003972061823262667
3.471342995169082,-0.003933522099733014,0.0002752115914569017
3.471967995169082,-0.003259573077211285,0.0009476293652403759
3.472592995169082,-0.006629318189817932,-0.003759295051240733
3.473217995169081,-0.002248649543430686,0.003301091573479325
3.473842995169082,-0.0009007514983852378,0.004309718234157747
3.474467995169082,0.003816891659266857,0.01271494040645117
3.475092995169081,0.004153866170527568,0.01237873151955959
3.475717995169082,-0.003259573077211285,0.0009476293652403759
3.476342995169082,-0.003259573077211285,0.0009476293652403759
3.476967995169082,-0.002922598565950421,0.001283838252132113
3.477592995169082,-0.004607471122254895,-0.001069623956110505
3.478217995169082,-0.004944445633515605,-0.002078250616785258
